account_id,account_number,customer_id,institution_id,branch_id,product_id,open_date,close_date,account_status,currency,credit_limit,original_principal,is_joint_account
12524,ACCT-00012524,6092,3,94,10,2022-10-22,,Open,CAD,,25000,False
12525,ACCT-00012525,6092,6,214,1,2024-03-15,2024-06-13,Closed,CAD,,,False
12526,ACCT-00012526,6093,3,127,3,2024-12-04,,Open,CAD,,,False
12527,ACCT-00012527,6094,2,62,2,2023-07-16,,Dormant,CAD,,,False
12528,ACCT-00012528,6094,4,142,9,2023-06-03,,Open,CAD,1000,,False
12529,ACCT-00012529,6094,3,110,10,2023-12-17,,Open,CAD,,35000,False
12530,ACCT-00012530,6095,3,129,7,2023-07-12,,Open,CAD,10000,,False
12531,ACCT-00012531,6095,6,221,3,2025-02-04,,Open,CAD,,,False
12532,ACCT-00012532,6096,4,145,2,2021-12-17,,Open,CAD,,,False
12533,ACCT-00012533,6096,3,112,7,2022-12-15,,Open,CAD,2000,,False
12534,ACCT-00012534,6097,1,8,4,2023-10-28,,Open,USD,,,False
12535,ACCT-00012535,6097,2,47,13,2022-05-08,,Open,CAD,,25000,True
12536,ACCT-00012536,6098,3,93,1,2024-03-09,,Open,CAD,,,False
12537,ACCT-00012537,6098,5,204,3,2024-03-09,,Open,CAD,,,False
12538,ACCT-00012538,6098,3,119,7,2024-03-09,,Open,CAD,3000,,False
12539,ACCT-00012539,6098,1,29,6,2024-03-09,2025-02-26,Closed,CAD,,,False
12540,ACCT-00012540,6099,3,121,1,2024-07-20,,Open,CAD,,,False
12541,ACCT-00012541,6100,2,69,3,2025-02-24,,Open,CAD,,,False
12542,ACCT-00012542,6100,3,116,7,2024-02-29,2025-01-06,Closed,CAD,3000,,False
12543,ACCT-00012543,6101,5,203,3,2025-09-05,,Open,CAD,,,False
12544,ACCT-00012544,6101,1,17,9,2025-09-05,,Open,CAD,5000,,False
12545,ACCT-00012545,6101,5,190,7,2025-09-05,,Open,CAD,5000,,False
12546,ACCT-00012546,6102,1,17,14,2025-08-11,,Open,CAD,,,False
12547,ACCT-00012547,6102,2,83,1,2025-08-11,,Open,CAD,,,False
12548,ACCT-00012548,6102,6,216,12,2025-08-11,,Open,CAD,,350000,False
12549,ACCT-00012549,6103,3,113,1,2024-08-19,,Open,CAD,,,False
12550,ACCT-00012550,6103,1,34,5,2024-03-02,,Open,CAD,,,False
12551,ACCT-00012551,6103,6,221,4,2024-07-15,,Open,USD,,,False
12552,ACCT-00012552,6104,6,219,3,2025-10-17,,Open,CAD,,,False
12553,ACCT-00012553,6104,1,26,1,2025-01-15,,Open,CAD,,,False
12554,ACCT-00012554,6104,3,98,5,2025-01-15,2025-03-04,Closed,CAD,,,False
12555,ACCT-00012555,6104,4,138,2,2025-01-15,,Open,CAD,,,False
12556,ACCT-00012556,6105,5,205,10,2024-05-05,,Frozen,CAD,,25000,False
12557,ACCT-00012557,6105,5,198,1,2024-05-05,,Open,CAD,,,False
12558,ACCT-00012558,6105,5,192,8,2024-08-04,,Open,CAD,5000,,True
12559,ACCT-00012559,6106,1,32,1,2022-03-31,,Open,CAD,,,False
12560,ACCT-00012560,6106,6,214,15,2021-12-12,,Open,CAD,,,False
12561,ACCT-00012561,6107,3,102,2,2024-05-16,,Open,CAD,,,False
12562,ACCT-00012562,6108,6,214,1,2025-09-20,,Dormant,CAD,,,False
12563,ACCT-00012563,6108,5,202,15,2025-09-10,,Dormant,CAD,,,False
12564,ACCT-00012564,6109,5,175,2,2025-01-16,,Open,CAD,,,False
12565,ACCT-00012565,6109,1,37,1,2025-01-16,,Open,CAD,,,False
12566,ACCT-00012566,6110,4,143,1,2022-08-12,2022-11-26,Closed,CAD,,,False
12567,ACCT-00012567,6110,5,190,3,2022-08-12,,Open,CAD,,,False
12568,ACCT-00012568,6111,2,51,9,2025-01-24,,Open,CAD,3000,,False
12569,ACCT-00012569,6111,6,217,3,2025-01-24,,Open,CAD,,,False
12570,ACCT-00012570,6112,3,127,3,2024-07-04,,Open,CAD,,,False
12571,ACCT-00012571,6112,4,160,7,2024-07-04,,Open,CAD,2000,,False
12572,ACCT-00012572,6113,5,197,1,2021-02-10,,Open,CAD,,,True
12573,ACCT-00012573,6114,1,27,1,2021-08-26,,Open,CAD,,,True
12574,ACCT-00012574,6114,2,61,9,2024-12-10,,Open,CAD,3000,,False
12575,ACCT-00012575,6115,4,151,3,2022-02-08,,Open,CAD,,,False
12576,ACCT-00012576,6116,1,17,2,2022-03-31,,Open,CAD,,,False
12577,ACCT-00012577,6117,3,106,8,2025-05-07,,Open,CAD,15000,,False
12578,ACCT-00012578,6117,4,139,1,2022-03-16,,Open,CAD,,,False
12579,ACCT-00012579,6117,4,163,2,2024-02-27,,Open,CAD,,,False
12580,ACCT-00012580,6117,2,85,15,2022-03-16,,Open,CAD,,,False
12581,ACCT-00012581,6118,3,107,2,2023-07-14,2024-11-13,Closed,CAD,,,False
12582,ACCT-00012582,6119,3,112,11,2025-12-10,,Open,CAD,,65000,False
12583,ACCT-00012583,6119,2,84,1,2025-12-12,,Open,CAD,,,False
12584,ACCT-00012584,6120,6,225,1,2024-07-30,,Open,CAD,,,True
12585,ACCT-00012585,6121,1,5,3,2025-09-23,,Open,CAD,,,False
12586,ACCT-00012586,6121,1,10,2,2022-06-08,,Open,CAD,,,False
12587,ACCT-00012587,6121,4,156,1,2022-07-13,2022-08-20,Closed,CAD,,,False
12588,ACCT-00012588,6121,3,102,13,2021-12-18,,Open,CAD,,35000,False
12589,ACCT-00012589,6122,5,186,3,2024-12-26,,Open,CAD,,,False
12590,ACCT-00012590,6122,5,201,4,2025-10-26,,Open,USD,,,False
12591,ACCT-00012591,6123,4,168,1,2023-08-13,,Open,CAD,,,False
12592,ACCT-00012592,6123,2,66,15,2025-08-13,,Open,CAD,,,False
12593,ACCT-00012593,6123,3,126,6,2025-03-22,,Open,CAD,,,False
12594,ACCT-00012594,6123,2,66,7,2022-07-07,,Open,CAD,7500,,False
12595,ACCT-00012595,6124,3,111,4,2025-02-20,,Open,USD,,,False
12596,ACCT-00012596,6125,2,85,15,2023-04-30,,Open,CAD,,,False
12597,ACCT-00012597,6125,2,79,5,2021-07-08,,Open,CAD,,,False
12598,ACCT-00012598,6125,3,121,1,2024-06-26,,Open,CAD,,,False
12599,ACCT-00012599,6125,3,100,6,2022-01-19,,Frozen,CAD,,,False
12600,ACCT-00012600,6126,5,190,3,2023-12-27,,Open,CAD,,,False
12601,ACCT-00012601,6126,6,213,2,2025-02-09,,Open,CAD,,,False
12602,ACCT-00012602,6127,1,29,3,2022-11-26,,Open,CAD,,,False
12603,ACCT-00012603,6127,4,153,12,2024-01-01,,Open,CAD,,25000,False
12604,ACCT-00012604,6127,4,135,10,2021-02-16,,Open,CAD,,350000,False
12605,ACCT-00012605,6128,3,126,14,2024-11-24,,Open,CAD,,,True
12606,ACCT-00012606,6128,5,187,3,2024-11-24,,Open,CAD,,,False
12607,ACCT-00012607,6128,5,185,6,2024-11-24,,Open,CAD,,,False
12608,ACCT-00012608,6128,1,39,5,2025-05-02,,Open,CAD,,,False
12609,ACCT-00012609,6129,4,142,1,2022-05-14,,Open,CAD,,,False
12610,ACCT-00012610,6130,5,198,3,2022-11-20,,Open,CAD,,,False
12611,ACCT-00012611,6130,3,125,2,2022-11-20,,Open,CAD,,,False
12612,ACCT-00012612,6130,3,106,9,2023-10-04,,Open,CAD,3000,,False
12613,ACCT-00012613,6131,3,94,1,2021-11-20,,Open,CAD,,,False
12614,ACCT-00012614,6131,4,131,12,2024-03-19,,Open,CAD,,65000,False
12615,ACCT-00012615,6132,5,182,1,2025-08-25,,Open,CAD,,,False
12616,ACCT-00012616,6133,3,106,7,2023-09-22,,Open,CAD,3000,,False
12617,ACCT-00012617,6133,4,164,15,2023-05-14,,Frozen,CAD,,,False
12618,ACCT-00012618,6133,3,95,3,2023-05-14,2025-12-15,Closed,CAD,,,False
12619,ACCT-00012619,6134,1,12,2,2021-06-21,,Open,CAD,,,True
12620,ACCT-00012620,6135,3,118,14,2024-10-07,,Open,CAD,,,True
12621,ACCT-00012621,6135,3,125,7,2024-10-07,,Open,CAD,5000,,False
12622,ACCT-00012622,6135,3,117,1,2024-10-07,,Open,CAD,,,False
12623,ACCT-00012623,6136,5,173,1,2025-07-04,,Open,CAD,,,False
12624,ACCT-00012624,6137,3,103,1,2023-08-22,,Open,CAD,,,False
12625,ACCT-00012625,6138,2,58,1,2023-05-29,,Open,CAD,,,False
12626,ACCT-00012626,6139,2,74,1,2025-06-17,,Open,CAD,,,False
12627,ACCT-00012627,6139,1,1,12,2025-06-17,,Open,CAD,,65000,False
12628,ACCT-00012628,6139,2,69,2,2025-11-21,,Open,CAD,,,False
12629,ACCT-00012629,6140,2,53,4,2025-02-28,,Open,USD,,,False
12630,ACCT-00012630,6141,5,193,3,2024-11-17,,Open,CAD,,,True
12631,ACCT-00012631,6141,1,4,7,2024-11-17,,Open,CAD,3000,,False
12632,ACCT-00012632,6141,5,176,4,2024-11-17,,Open,USD,,,False
12633,ACCT-00012633,6142,6,220,7,2025-09-20,,Open,CAD,10000,,False
12634,ACCT-00012634,6142,2,62,2,2025-01-20,,Open,CAD,,,False
12635,ACCT-00012635,6142,6,224,1,2024-03-21,,Open,CAD,,,False
12636,ACCT-00012636,6143,2,79,3,2024-09-08,,Open,CAD,,,False
12637,ACCT-00012637,6143,2,80,9,2024-09-08,,Open,CAD,2000,,False
12638,ACCT-00012638,6143,3,116,10,2024-09-08,,Open,CAD,,65000,False
12639,ACCT-00012639,6144,4,164,7,2025-11-05,,Open,CAD,7500,,True
12640,ACCT-00012640,6144,1,24,13,2025-11-05,,Open,CAD,,25000,False
12641,ACCT-00012641,6144,3,125,1,2025-11-05,,Open,CAD,,,False
12642,ACCT-00012642,6145,4,137,3,2021-02-07,,Open,CAD,,,False
12643,ACCT-00012643,6145,4,134,15,2023-09-15,,Open,CAD,,,False
12644,ACCT-00012644,6146,4,157,2,2024-01-09,,Open,CAD,,,False
12645,ACCT-00012645,6146,2,81,3,2023-06-04,,Open,CAD,,,False
12646,ACCT-00012646,6147,5,190,2,2025-03-25,,Open,CAD,,,False
12647,ACCT-00012647,6148,1,34,3,2020-10-13,2021-01-03,Closed,CAD,,,True
12648,ACCT-00012648,6148,2,49,5,2020-09-06,2023-01-05,Closed,CAD,,,False
12649,ACCT-00012649,6149,6,223,2,2022-04-03,,Open,CAD,,,False
12650,ACCT-00012650,6150,6,215,3,2024-02-04,,Open,CAD,,,False
12651,ACCT-00012651,6150,1,39,11,2024-02-04,,Open,CAD,,25000,False
12652,ACCT-00012652,6151,2,60,9,2024-09-30,,Open,CAD,15000,,False
12653,ACCT-00012653,6151,4,149,4,2023-01-21,,Open,USD,,,True
12654,ACCT-00012654,6151,5,194,2,2022-08-23,,Open,CAD,,,False
12655,ACCT-00012655,6152,2,54,10,2020-12-11,,Open,CAD,,550000,True
12656,ACCT-00012656,6152,5,189,15,2023-10-14,2024-06-12,Closed,CAD,,,False
12657,ACCT-00012657,6152,3,116,2,2022-10-27,,Open,CAD,,,False
12658,ACCT-00012658,6153,5,176,3,2024-10-31,,Open,CAD,,,True
12659,ACCT-00012659,6154,1,21,3,2024-03-15,,Open,CAD,,,False
12660,ACCT-00012660,6155,1,9,1,2025-09-12,,Open,CAD,,,False
12661,ACCT-00012661,6155,2,67,12,2025-09-12,,Open,CAD,,350000,False
12662,ACCT-00012662,6155,2,65,3,2025-09-12,,Open,CAD,,,True
12663,ACCT-00012663,6155,3,115,2,2025-09-12,,Open,CAD,,,False
12664,ACCT-00012664,6156,1,33,7,2024-12-08,,Open,CAD,2000,,False
12665,ACCT-00012665,6156,6,223,2,2024-12-08,,Open,CAD,,,False
12666,ACCT-00012666,6157,1,32,11,2022-11-09,,Open,CAD,,35000,False
12667,ACCT-00012667,6157,1,15,3,2021-08-03,,Open,CAD,,,False
12668,ACCT-00012668,6157,6,219,1,2025-12-14,,Open,CAD,,,False
12669,ACCT-00012669,6158,1,1,1,2024-09-21,,Open,CAD,,,False
12670,ACCT-00012670,6159,4,145,1,2022-04-27,,Open,CAD,,,False
12671,ACCT-00012671,6160,1,35,3,2020-07-06,,Open,CAD,,,False
12672,ACCT-00012672,6161,4,141,1,2024-08-22,,Open,CAD,,,False
12673,ACCT-00012673,6162,4,152,4,2025-11-14,,Open,USD,,,False
12674,ACCT-00012674,6162,4,148,13,2025-11-14,,Open,CAD,,350000,True
12675,ACCT-00012675,6163,2,67,6,2025-05-11,,Open,CAD,,,False
12676,ACCT-00012676,6163,3,117,11,2025-05-11,,Open,CAD,,150000,False
12677,ACCT-00012677,6163,4,153,3,2025-05-11,,Open,CAD,,,False
12678,ACCT-00012678,6163,3,129,7,2025-05-11,,Open,CAD,3000,,False
12679,ACCT-00012679,6164,2,57,6,2021-05-06,,Open,CAD,,,False
12680,ACCT-00012680,6165,2,77,2,2024-07-14,,Open,CAD,,,True
12681,ACCT-00012681,6165,5,198,1,2024-07-14,2024-10-02,Closed,CAD,,,False
12682,ACCT-00012682,6165,5,187,9,2024-07-14,,Open,CAD,3000,,False
12683,ACCT-00012683,6165,2,70,3,2024-07-14,,Open,CAD,,,False
12684,ACCT-00012684,6166,3,112,3,2023-04-03,,Open,CAD,,,False
12685,ACCT-00012685,6166,3,93,6,2022-10-16,2024-10-25,Closed,CAD,,,False
12686,ACCT-00012686,6166,1,31,2,2021-08-23,2023-06-06,Closed,CAD,,,False
12687,ACCT-00012687,6166,4,133,7,2021-01-17,,Open,CAD,1000,,False
12688,ACCT-00012688,6167,1,21,2,2020-12-31,,Open,CAD,,,False
12689,ACCT-00012689,6168,2,88,1,2024-06-10,,Open,CAD,,,False
12690,ACCT-00012690,6168,1,32,15,2024-06-10,,Open,CAD,,,False
12691,ACCT-00012691,6168,6,224,2,2024-06-10,,Open,CAD,,,False
12692,ACCT-00012692,6169,3,114,2,2022-01-10,,Open,CAD,,,False
12693,ACCT-00012693,6169,3,122,4,2022-01-18,,Open,USD,,,False
12694,ACCT-00012694,6169,2,71,3,2022-01-10,,Open,CAD,,,False
12695,ACCT-00012695,6170,3,109,3,2025-12-11,,Open,CAD,,,False
12696,ACCT-00012696,6171,1,17,10,2024-09-17,,Open,CAD,,350000,False
12697,ACCT-00012697,6171,4,136,2,2022-09-06,2023-07-05,Closed,CAD,,,False
12698,ACCT-00012698,6171,1,32,8,2022-09-06,,Open,CAD,5000,,False
12699,ACCT-00012699,6172,2,80,4,2021-12-28,,Open,USD,,,False
12700,ACCT-00012700,6173,1,25,5,2024-02-20,,Open,CAD,,,False
12701,ACCT-00012701,6173,3,96,13,2024-02-20,,Open,CAD,,65000,False
12702,ACCT-00012702,6173,2,74,3,2024-02-20,,Open,CAD,,,False
12703,ACCT-00012703,6174,3,94,5,2022-01-12,,Open,CAD,,,False
12704,ACCT-00012704,6174,1,11,3,2024-04-10,,Open,CAD,,,False
12705,ACCT-00012705,6175,1,31,1,2022-08-26,,Open,CAD,,,False
12706,ACCT-00012706,6176,5,194,1,2024-07-12,,Open,CAD,,,False
12707,ACCT-00012707,6176,5,202,5,2023-03-22,,Open,CAD,,,True
12708,ACCT-00012708,6177,5,204,2,2023-07-01,,Dormant,CAD,,,False
12709,ACCT-00012709,6178,2,48,12,2021-06-20,,Open,CAD,,35000,False
12710,ACCT-00012710,6178,2,60,15,2025-09-12,,Open,CAD,,,False
12711,ACCT-00012711,6178,4,156,3,2024-04-25,,Open,CAD,,,False
12712,ACCT-00012712,6179,5,190,7,2024-05-10,,Open,CAD,2000,,False
12713,ACCT-00012713,6179,3,128,3,2020-01-19,,Open,CAD,,,False
12714,ACCT-00012714,6180,2,48,3,2024-12-03,,Open,CAD,,,False
12715,ACCT-00012715,6180,2,74,9,2024-12-03,,Dormant,CAD,5000,,False
12716,ACCT-00012716,6181,6,221,2,2023-12-09,,Open,CAD,,,False
12717,ACCT-00012717,6182,3,108,3,2024-08-24,,Open,CAD,,,False
12718,ACCT-00012718,6182,1,10,14,2024-08-24,,Frozen,CAD,,,False
12719,ACCT-00012719,6182,3,115,10,2025-04-28,,Open,CAD,,350000,False
12720,ACCT-00012720,6183,4,139,2,2025-09-24,,Open,CAD,,,False
12721,ACCT-00012721,6184,4,153,1,2023-12-06,,Open,CAD,,,False
12722,ACCT-00012722,6184,1,1,2,2023-04-06,,Open,CAD,,,False
12723,ACCT-00012723,6184,5,199,3,2022-11-23,,Open,CAD,,,False
12724,ACCT-00012724,6184,5,203,7,2022-11-23,2024-04-25,Closed,CAD,2000,,False
12725,ACCT-00012725,6185,4,169,3,2021-02-18,,Open,CAD,,,False
12726,ACCT-00012726,6186,6,212,14,2023-09-18,2025-02-26,Closed,CAD,,,True
12727,ACCT-00012727,6186,1,35,10,2023-09-18,,Open,CAD,,350000,False
12728,ACCT-00012728,6186,3,114,2,2023-09-18,,Open,CAD,,,False
12729,ACCT-00012729,6187,3,128,3,2024-02-09,,Open,CAD,,,False
12730,ACCT-00012730,6187,3,113,2,2021-10-30,,Open,CAD,,,False
12731,ACCT-00012731,6188,6,224,14,2024-12-22,2025-12-10,Closed,CAD,,,False
12732,ACCT-00012732,6188,4,141,1,2024-12-22,,Open,CAD,,,True
12733,ACCT-00012733,6189,3,100,1,2023-11-13,,Open,CAD,,,False
12734,ACCT-00012734,6189,3,95,7,2023-11-13,,Open,CAD,5000,,False
12735,ACCT-00012735,6189,1,45,3,2025-04-11,,Open,CAD,,,False
12736,ACCT-00012736,6190,5,176,4,2021-08-26,,Open,USD,,,False
12737,ACCT-00012737,6190,1,28,11,2021-10-03,,Frozen,CAD,,25000,False
12738,ACCT-00012738,6191,3,115,3,2022-12-15,,Open,CAD,,,False
12739,ACCT-00012739,6191,3,96,10,2023-09-01,,Open,CAD,,150000,False
12740,ACCT-00012740,6192,6,223,7,2025-09-27,,Open,CAD,5000,,True
12741,ACCT-00012741,6192,3,127,3,2024-06-28,,Open,CAD,,,False
12742,ACCT-00012742,6192,1,35,2,2024-06-28,,Open,CAD,,,False
12743,ACCT-00012743,6193,1,42,1,2022-08-07,,Open,CAD,,,False
12744,ACCT-00012744,6193,6,225,7,2022-08-07,2025-03-10,Closed,CAD,2000,,True
12745,ACCT-00012745,6194,5,198,3,2023-04-27,,Open,CAD,,,False
12746,ACCT-00012746,6194,2,84,6,2022-10-15,,Open,CAD,,,False
12747,ACCT-00012747,6194,1,44,10,2023-03-10,,Open,CAD,,65000,False
12748,ACCT-00012748,6195,3,125,1,2025-03-02,,Open,CAD,,,False
12749,ACCT-00012749,6195,2,63,2,2025-03-02,,Dormant,CAD,,,True
12750,ACCT-00012750,6195,3,111,7,2025-03-02,,Open,CAD,2000,,False
12751,ACCT-00012751,6196,2,60,3,2025-09-28,,Open,CAD,,,False
12752,ACCT-00012752,6197,2,71,3,2025-03-24,,Open,CAD,,,False
12753,ACCT-00012753,6197,5,173,5,2024-04-14,,Open,CAD,,,False
12754,ACCT-00012754,6198,1,26,3,2024-09-25,,Open,CAD,,,False
12755,ACCT-00012755,6199,5,199,3,2025-04-05,,Open,CAD,,,False
12756,ACCT-00012756,6199,1,25,1,2025-04-05,,Dormant,CAD,,,False
12757,ACCT-00012757,6199,6,220,15,2025-04-05,,Open,CAD,,,False
12758,ACCT-00012758,6199,2,67,2,2025-04-05,,Open,CAD,,,False
12759,ACCT-00012759,6200,4,148,3,2022-02-25,,Open,CAD,,,False
12760,ACCT-00012760,6200,4,134,1,2024-08-22,,Open,CAD,,,False
12761,ACCT-00012761,6201,2,46,3,2021-09-19,2021-11-02,Closed,CAD,,,False
12762,ACCT-00012762,6201,4,140,9,2025-02-12,,Open,CAD,3000,,False
12763,ACCT-00012763,6202,3,104,3,2025-04-15,,Open,CAD,,,False
12764,ACCT-00012764,6203,4,135,3,2022-10-26,,Open,CAD,,,False
12765,ACCT-00012765,6203,3,100,11,2023-07-05,,Open,CAD,,15000,False
12766,ACCT-00012766,6204,4,169,4,2025-02-25,,Open,USD,,,False
12767,ACCT-00012767,6205,2,52,2,2024-10-21,,Open,CAD,,,False
12768,ACCT-00012768,6206,3,125,1,2023-03-03,,Open,CAD,,,False
12769,ACCT-00012769,6207,5,207,2,2020-11-15,,Open,CAD,,,False
12770,ACCT-00012770,6207,1,45,9,2022-11-12,,Open,CAD,5000,,False
12771,ACCT-00012771,6208,5,175,1,2024-01-21,,Open,CAD,,,False
12772,ACCT-00012772,6209,4,159,1,2025-08-17,,Open,CAD,,,False
12773,ACCT-00012773,6209,2,50,7,2025-08-17,,Open,CAD,10000,,False
12774,ACCT-00012774,6210,2,46,14,2023-02-05,,Open,CAD,,,False
12775,ACCT-00012775,6210,5,181,1,2023-08-02,,Open,CAD,,,False
12776,ACCT-00012776,6210,2,53,7,2024-01-30,,Open,CAD,1000,,True
12777,ACCT-00012777,6211,3,91,12,2023-07-17,,Open,CAD,,65000,False
12778,ACCT-00012778,6211,4,160,1,2023-11-08,,Dormant,CAD,,,False
12779,ACCT-00012779,6212,3,122,6,2022-02-10,,Open,CAD,,,False
12780,ACCT-00012780,6213,5,175,1,2025-11-22,,Open,CAD,,,False
12781,ACCT-00012781,6214,1,37,15,2025-08-10,,Open,CAD,,,False
12782,ACCT-00012782,6214,2,90,3,2025-08-10,,Open,CAD,,,False
12783,ACCT-00012783,6214,3,111,5,2025-08-10,,Open,CAD,,,True
12784,ACCT-00012784,6215,6,219,1,2025-02-28,,Open,CAD,,,False
12785,ACCT-00012785,6216,3,110,11,2025-03-03,,Open,CAD,,65000,False
12786,ACCT-00012786,6216,5,171,1,2025-07-11,,Open,CAD,,,False
12787,ACCT-00012787,6217,3,93,1,2025-01-21,,Open,CAD,,,False
12788,ACCT-00012788,6218,6,217,1,2024-07-28,,Frozen,CAD,,,False
12789,ACCT-00012789,6218,5,186,10,2023-07-03,,Open,CAD,,150000,False
12790,ACCT-00012790,6219,1,18,3,2025-05-13,,Open,CAD,,,False
12791,ACCT-00012791,6219,4,147,11,2024-05-17,,Open,CAD,,35000,False
12792,ACCT-00012792,6219,1,36,8,2024-05-17,,Open,CAD,1000,,True
12793,ACCT-00012793,6220,2,83,3,2022-10-20,,Open,CAD,,,False
12794,ACCT-00012794,6220,1,10,10,2021-11-25,,Open,CAD,,15000,False
12795,ACCT-00012795,6221,5,202,7,2022-10-07,,Open,CAD,3000,,False
12796,ACCT-00012796,6221,4,164,3,2025-04-16,,Open,CAD,,,False
12797,ACCT-00012797,6221,4,150,2,2023-07-29,,Open,CAD,,,False
12798,ACCT-00012798,6222,3,96,2,2021-07-04,,Open,CAD,,,False
12799,ACCT-00012799,6222,4,153,3,2021-06-22,,Open,CAD,,,True
12800,ACCT-00012800,6222,4,158,7,2021-09-07,,Open,CAD,1000,,False
12801,ACCT-00012801,6222,4,163,10,2021-05-10,,Dormant,CAD,,15000,False
12802,ACCT-00012802,6223,2,62,2,2021-12-11,,Open,CAD,,,False
12803,ACCT-00012803,6224,2,46,3,2022-03-09,,Open,CAD,,,False
12804,ACCT-00012804,6225,1,26,7,2023-07-08,,Open,CAD,1000,,True
12805,ACCT-00012805,6225,3,108,3,2023-07-08,,Open,CAD,,,False
12806,ACCT-00012806,6225,5,172,15,2023-07-08,,Open,CAD,,,False
12807,ACCT-00012807,6225,1,19,1,2023-07-08,,Open,CAD,,,False
12808,ACCT-00012808,6226,1,27,5,2022-03-17,,Open,CAD,,,True
12809,ACCT-00012809,6226,3,92,13,2022-10-10,2025-04-11,Closed,CAD,,150000,False
12810,ACCT-00012810,6227,1,13,3,2022-05-09,,Open,CAD,,,True
12811,ACCT-00012811,6227,6,210,12,2022-05-09,2022-07-16,Closed,CAD,,550000,False
12812,ACCT-00012812,6227,4,146,6,2022-05-09,,Frozen,CAD,,,False
12813,ACCT-00012813,6228,3,93,1,2025-07-05,,Open,CAD,,,False
12814,ACCT-00012814,6228,1,40,3,2025-07-05,,Open,CAD,,,False
12815,ACCT-00012815,6228,5,191,13,2025-07-05,,Open,CAD,,25000,False
12816,ACCT-00012816,6229,1,28,1,2021-09-25,,Open,CAD,,,False
12817,ACCT-00012817,6230,3,124,1,2025-07-26,,Open,CAD,,,False
12818,ACCT-00012818,6231,2,89,15,2024-12-29,,Open,CAD,,,False
12819,ACCT-00012819,6231,4,147,8,2024-12-29,,Open,CAD,15000,,False
12820,ACCT-00012820,6231,2,89,2,2024-12-29,,Open,CAD,,,False
12821,ACCT-00012821,6232,6,226,1,2021-07-15,,Open,CAD,,,False
12822,ACCT-00012822,6233,5,181,2,2025-04-17,,Open,CAD,,,False
12823,ACCT-00012823,6233,1,22,8,2025-05-13,,Open,CAD,10000,,False
12824,ACCT-00012824,6234,3,120,8,2023-05-21,,Open,CAD,5000,,False
12825,ACCT-00012825,6234,3,103,12,2024-04-21,,Open,CAD,,25000,False
12826,ACCT-00012826,6234,6,220,3,2023-05-21,,Open,CAD,,,False
12827,ACCT-00012827,6234,3,112,5,2023-05-21,,Open,CAD,,,True
12828,ACCT-00012828,6235,5,185,1,2024-03-30,,Open,CAD,,,False
12829,ACCT-00012829,6235,5,174,14,2024-12-08,,Open,CAD,,,False
12830,ACCT-00012830,6235,3,92,15,2022-11-05,,Open,CAD,,,True
12831,ACCT-00012831,6236,1,44,5,2024-10-31,,Open,CAD,,,False
12832,ACCT-00012832,6237,2,83,7,2025-03-30,,Open,CAD,3000,,False
12833,ACCT-00012833,6237,6,213,3,2025-03-30,,Open,CAD,,,False
12834,ACCT-00012834,6237,4,134,5,2025-03-30,,Open,CAD,,,False
12835,ACCT-00012835,6238,2,66,1,2025-01-30,,Open,CAD,,,False
12836,ACCT-00012836,6238,5,186,3,2023-10-08,,Open,CAD,,,False
12837,ACCT-00012837,6239,1,45,12,2024-03-11,,Open,CAD,,15000,False
12838,ACCT-00012838,6239,2,57,2,2023-01-04,,Open,CAD,,,False
12839,ACCT-00012839,6239,2,62,7,2021-02-10,,Open,CAD,3000,,False
12840,ACCT-00012840,6240,2,62,2,2023-01-14,,Open,CAD,,,True
12841,ACCT-00012841,6241,2,78,3,2025-08-15,,Open,CAD,,,False
12842,ACCT-00012842,6242,1,20,2,2025-06-24,,Open,CAD,,,True
12843,ACCT-00012843,6242,1,6,11,2025-09-07,,Open,CAD,,15000,False
12844,ACCT-00012844,6243,5,196,1,2024-12-08,,Open,CAD,,,False
12845,ACCT-00012845,6244,1,3,1,2022-11-17,,Open,CAD,,,False
12846,ACCT-00012846,6245,4,156,2,2024-08-08,,Open,CAD,,,False
12847,ACCT-00012847,6245,1,4,1,2025-09-03,,Open,CAD,,,True
12848,ACCT-00012848,6246,2,74,2,2024-08-09,,Open,CAD,,,False
12849,ACCT-00012849,6246,4,131,15,2024-08-09,,Open,CAD,,,False
12850,ACCT-00012850,6247,2,79,3,2022-11-09,,Open,CAD,,,False
12851,ACCT-00012851,6248,3,101,5,2025-08-08,,Open,CAD,,,False
12852,ACCT-00012852,6248,2,66,14,2022-12-06,,Open,CAD,,,False
12853,ACCT-00012853,6249,5,195,2,2025-07-17,,Open,CAD,,,False
12854,ACCT-00012854,6250,3,120,2,2025-11-25,,Open,CAD,,,False
12855,ACCT-00012855,6251,2,62,1,2024-12-13,,Open,CAD,,,True
12856,ACCT-00012856,6252,4,146,1,2024-11-16,,Open,CAD,,,False
12857,ACCT-00012857,6252,4,134,7,2024-11-16,,Open,CAD,2000,,False
12858,ACCT-00012858,6253,2,71,3,2023-11-16,,Open,CAD,,,False
12859,ACCT-00012859,6254,4,143,3,2024-07-16,,Open,CAD,,,False
12860,ACCT-00012860,6254,2,75,1,2024-07-16,,Open,CAD,,,False
12861,ACCT-00012861,6254,3,118,7,2024-07-16,,Open,CAD,5000,,False
12862,ACCT-00012862,6255,1,23,3,2020-03-05,,Open,CAD,,,False
